"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535796821","MILLER","Luna","H","8","","","","","","","9/5/","230","3.44","55","4.4","107","","","","","","","","","63.5","152.3","25","16","51","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2599960756","PAN","Jade","L","8","","","","","","","9/3/","236","3.44","70","6.0","42","","","","","","","","","68.5","190.7","24","16","74","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2531746728","SUN","Daniel","Y","8","9/1/","202","3.47","4","1.1","105","9/5/","208","3.48","9","4.0","84","205.00","3","6","5.4","3","Yes*","0.56","61","74.0","133.5","18","13","75","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2521555280","TAYLOR","May","E","8","","","","","","","9/10/","212","3.27","14","3.7","34","","","","","","","","","76.8","193.6","15","12","48","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535262608","THOMAS","Bill","X","8","9/1/","237","3.41","73","7.0","104","9/6/","240","3.42","79","8.5","108","239.00","2","3","5.1","1","Yes","0.2","54","75.7","105.3","22","17","68","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2544008132","WALKER","Emily","C","8","","","","","","","9/12/","245","3.22","87","4.5","67","","","","","","","","","77.1","100.8","15","12","53","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2571762034","YOUNG","Karen","S","8","9/7/","231","3.2","58","4.0","118","9/11/","229","3.39","53","4.4","118","234.00","3","-2","4.8","-5","No","-1.04","29","75.1","106.3","16","12","57","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2590812511","YU","Cathy","Z","8","","","","","","","9/7/","238","3.32","75","6.3","57","","","","","","","","","79.9","88.2","17","14","51","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2530457766","ANDERSON","Laura","A","8","","","","","","","9/5/","267","3.42","81","7.5","81","","","","","","","","","70.1","132.1","25","18","44","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2562741841","BROWN","Owen","Z","8","9/6/","237","3.21","13","2.3","83","9/13/","238","3.26","14","3.0","57","239.00","2","1","5.4","-1","No*","-0.19","46","49.3","163.9","22","11","47","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554808596","DAVIS","Troy","P","8","9/14/","235","3.26","10","3.8","65","9/4/","230","3.32","5","2.6","68","237.00","2","-5","4.8","-7","No*","-1.46","21","55.6","106.9","18","10","63","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2530813102","GARCIA","Diana","C","8","","","","","","","9/14/","222","3.25","2","1.6","39","","","","","","","","","50.0","159.2","22","11","61","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2597013391","HU","Nicole","S","8","","","","","","","9/4/","272","3.21","88","2.0","106","","","","","","","","","72.9","92.5","15","11","53","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2549027097","JOHNSON","Ethan","S","8","","","","","","","9/5/","215","3.22","1","1.1","50","","","","","","","","","48.9","177.7","22","11","60","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2559423803","JONES","Justin","C","8","9/12/","272","3.4","88","2.0","91","9/12/","267","3.32","81","6.3","89","276.00","4","-5","5.2","-9","No*","-1.73","15","70.2","170.4","17","12","74","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2516052535","JONES","Liam","P","8","","","","","","","9/6/","244","3.32","25","7.2","46","","","","","","","","","48.7","168.7","22","11","54","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2524271459","LI","Alice","A","8","9/11/","272","3.25","88","2.7","120","9/5/","280","3.46","96","1.1","38","274.00","2","8","5.3","6","Yes","1.13","73","78.3","100.5","25","20","43","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2541125867","LI","Oliver","P","8","","","","","","","9/11/","241","3.46","19","6.8","54","","","","","","","","","63.4","188.6","19","12","59","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2574103912","LIN","Nora","Y","8","9/3/","275","3.26","92","2.4","107","9/6/","283","3.39","97","2.8","76","277.00","2","8","4.8","6","Yes","1.25","75","53.4","196.2","16","9","46","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2563015631","LIN","Selina","E","8","9/1/","254","3.48","50","7.4","36","9/11/","256","3.31","55","7.5","105","256.00","2","2","4.6","0","Yes","0.0","50","71.7","179.5","20","14","58","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535796821","MILLER","Luna","H","8","9/2/","232","3.35","7","3.6","68","9/13/","227","3.21","4","2.6","69","234.00","2","-5","4.5","-7","No*","-1.56","19","52.8","181.3","15","8","47","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2599960756","PAN","Jade","L","8","9/2/","287","3.45","99","2.2","42","9/13/","292","3.25","99","2.4","109","292.00","5","5","4.0","0","Yes","0.0","50","60.8","164.9","24","15","43","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2531746728","SUN","Daniel","Y","8","","","","","","","9/9/","260","3.34","66","6.4","72","","","","","","","","","54.1","96.1","19","10","65","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2521555280","TAYLOR","May","E","8","9/9/","269","3.33","84","8.3","80","9/5/","276","3.27","93","4.0","93","271.00","2","7","5.4","5","Yes*","0.93","69","55.0","151.8","17","9","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535262608","THOMAS","Bill","X","8","9/4/","282","3.24","97","2.9","87","9/1/","283","3.33","97","1.7","118","284.00","2","1","5.2","-1","No*","-0.19","46","79.9","174.8","19","15","47","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2544008132","WALKER","Emily","C","8","9/1/","267","3.22","81","5.3","46","9/4/","276","3.41","93","2.6","33","269.00","2","9","4.1","7","Yes*","1.71","84","73.0","124.5","15","11","48","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2571762034","YOUNG","Karen","S","8","9/1/","229","3.44","5","1.8","120","9/3/","233","3.45","8","4.8","105","231.00","2","4","4.0","2","Yes*","0.5","60","73.4","119.0","16","12","43","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2590812511","YU","Cathy","Z","8","9/6/","229","3.43","5","1.2","85","9/2/","237","3.35","13","4.3","118","231.00","2","8","5.1","6","Yes*","1.18","74","50.5","163.9","25","13","50","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554058573","CAI","Iris","M","K","9/9/","114","3.53","1","1.8","104","9/8/","111","3.48","1","1.5","30","118.00","4","-3","5.0","-7","No","-1.4","22","52.1","182.1","20","10","70","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2524549543","CHENG","Luna","P","K","","","","","","","9/1/","158","3.44","96","1.3","50","","","","","","","","","45.4","179.9","25","11","64","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535511941","DAVIS","Ella","A","K","","","","","","","9/14/","125","3.46","5","1.8","78","","","","","","","","","50.8","176.4","25","13","62","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2550785405","DAVIS","Monica","V","K","","","","","","","9/6/","134","3.35","24","7.4","94","","","","","","","","","60.8","185.3","25","15","37","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2539854548","DING","Kyle","K","K","","","","","","","9/3/","148","3.51","76","4.7","48","","","","","","","","","58.7","166.6","22","13","39","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2581969657","HU","Hannah","J","K","","","","","","","9/12/","151","3.48","84","7.3","39","","","","","","","","","61.7","151.3","17","10","36","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2537326368","JACKSON","Amber","J","K","9/15/","135","3.45","27","5.5","90","9/8/","139","3.28","42","6.8","62","143.00","8","4","4.2","-4","No","-0.95","31","76.2","171.1","23","18","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2516202700","KING","Noah","C","K","9/3/","154","3.57","90","3.7","31","9/13/","148","3.21","76","8.5","48","159.00","5","-6","4.5","-11","No*","-2.44","1","62.5","118.0","25","16","61","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2538682516","LIANG","Daisy","Y","K","9/4/","129","3.36","12","3.4","41","9/2/","140","3.49","46","8.6","80","133.00","4","11","4.2","7","Yes","1.67","83","71.9","103.9","20","14","39","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2515917225","LIN","Chris","X","K","9/3/","139","3.32","42","8.8","37","9/12/","138","3.27","38","7.8","79","145.00","6","-1","4.8","-7","No","-1.46","21","64.7","126.8","24","16","52","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2584158663","LIN","Justin","B","K","9/4/","153","3.33","88","2.6","110","9/8/","162","3.35","98","2.8","41","159.00","6","9","5.1","3","Yes*","0.59","62","62.4","135.1","17","11","47","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2515354599","TIAN","Monica","Y","K","9/1/","141","3.24","50","4.1","112","9/7/","133","3.58","21","4.5","73","147.00","6","-8","5.2","-14","No","-2.69","1","74.8","90.2","17","13","65","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2561536717","TIAN","Audrey","E","K","9/1/","157","3.53","95","1.2","93","9/6/","156","3.41","93","4.3","44","164.00","7","-1","4.5","-8","No*","-1.78","14","77.4","135.1","20","15","46","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2550308572","WILLIAMS","Karen","L","K","","","","","","","9/3/","141","3.6","50","6.5","107","","","","","","","","","67.8","191.6","20","14","63","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2536445607","WU","Claire","Y","K","9/10/","133","3.22","21","8.9","91","9/10/","139","3.4","42","5.6","80","140.00","7","6","5.1","-1","No*","-0.2","46","70.4","196.9","25","18","41","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554988206","XIAO","Derek","Y","K","","","","","","","9/4/","144","3.22","62","8.3","117","","","","","","","","","59.8","110.2","17","10","40","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2566431351","XIE","Tina","W","K","9/10/","129","3.45","12","3.5","31","9/3/","138","3.33","38","8.7","50","137.00","8","9","4.7","1","Yes*","0.21","54","47.4","149.2","20","9","40","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2564543049","ZHENG","Alan","F","K","","","","","","","9/2/","152","3.42","86","2.3","83","","","","","","","","","50.0","189.5","15","8","49","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2565259205","ZHENG","Ryan","Z","K","","","","","","","9/10/","158","3.26","96","1.9","72","","","","","","","","","66.0","161.5","17","11","54","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2567403166","ZHOU","Sam","Z","K","9/15/","146","3.31","69","4.7","36","9/3/","143","3.33","58","8.7","100","150.00","4","-3","4.9","-7","No*","-1.43","21","54.2","96.0","24","13","53","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554058573","CAI","Iris","M","K","9/15/","180","3.34","98","2.7","47","9/3/","190","3.3","99","2.7","37","188.00","8","10","5.3","2","Yes*","0.38","58","71.1","94.1","17","12","59","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2524549543","CHENG","Luna","P","K","9/5/","175","3.48","96","1.8","50","9/14/","180","3.5","98","1.8","37","179.00","4","5","4.8","1","Yes","0.21","54","52.7","102.0","23","12","73","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535511941","DAVIS","Ella","A","K","9/2/","145","3.23","23","7.0","72","9/2/","153","3.5","47","5.5","100","152.00","7","8","4.3","1","Yes","0.23","55","52.1","191.5","18","9","52","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2550785405","DAVIS","Monica","V","K","","","","","","","9/11/","169","3.48","89","3.7","49","","","","","","","","","74.9","114.9","17","13","71","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2539854548","DING","Kyle","K","K","9/12/","155","3.6","53","4.9","79","9/7/","168","3.44","88","3.9","47","161.00","6","13","4.6","7","Yes*","1.52","80","73.1","158.5","18","13","59","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2581969657","HU","Hannah","J","K","9/2/","151","3.3","40","4.1","83","9/3/","148","3.49","31","6.2","112","157.00","6","-3","4.4","-9","No*","-2.05","9","69.3","114.4","17","12","38","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2537326368","JACKSON","Amber","J","K","","","","","","","9/8/","136","3.37","7","3.4","97","","","","","","","","","77.6","140.5","15","12","45","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2516202700","KING","Noah","C","K","9/1/","153","3.54","47","7.2","111","9/12/","148","3.44","31","5.1","56","158.00","5","-5","4.6","-10","No","-2.17","7","78.3","196.6","24","19","35","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2538682516","LIANG","Daisy","Y","K","9/8/","155","3.29","53","7.7","44","9/10/","167","3.33","86","2.1","106","160.00","5","12","4.2","7","Yes","1.67","83","72.1","87.5","20","14","62","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2515917225","LIN","Chris","X","K","9/3/","134","3.43","5","2.2","31","9/1/","150","3.32","37","5.3","45","142.00","8","16","4.4","8","Yes","1.82","86","51.0","85.5","18","9","53","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2584158663","LIN","Justin","B","K","9/3/","135","3.46","6","2.1","50","9/12/","128","3.56","2","2.9","42","143.00","8","-7","4.6","-15","No*","-3.26","1","70.4","96.5","15","11","73","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2515354599","TIAN","Monica","Y","K","","","","","","","9/15/","130","3.38","2","1.3","72","","","","","","","","","61.8","109.3","23","14","52","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2561536717","TIAN","Audrey","E","K","9/9/","152","3.46","43","7.4","111","9/3/","159","3.24","66","4.1","82","158.00","6","7","5.5","1","Yes","0.18","54","48.6","170.0","24","12","69","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2550308572","WILLIAMS","Karen","L","K","","","","","","","9/6/","159","3.58","66","4.2","117","","","","","","","","","58.6","105.1","24","14","73","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2536445607","WU","Claire","Y","K","9/12/","176","3.4","97","2.0","49","9/15/","185","3.47","99","1.2","110","185.00","9","9","4.4","0","Yes","0.0","50","48.3","166.2","18","9","44","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554988206","XIAO","Derek","Y","K","9/7/","154","3.38","50","6.1","57","9/5/","146","3.34","25","7.8","51","161.00","7","-8","4.1","-15","No*","-3.66","1","52.0","193.0","22","11","65","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2566431351","XIE","Tina","W","K","9/13/","173","3.38","94","5.0","62","9/12/","176","3.54","97","1.8","109","178.00","5","3","4.7","-2","No*","-0.43","41","77.1","95.5","20","15","67","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2564543049","ZHENG","Alan","F","K","9/6/","179","3.46","98","1.5","117","9/3/","180","3.24","98","2.9","75","181.00","2","1","5.5","-1","No","-0.18","46","47.7","120.0","20","10","40","","","","","","Low-G/High-A","Low-G/High-A","50","50"
