"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8R","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2595320264","ZHANG","Jason","U","8","9/2/","265","3.23","77","4.0","36","5/7/","275","3.41","92","2.6","93","269.00","4","10","4.4","6","Yes","1.36","77","73.8","120.3","25","18","36","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8R","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2566739991","ZHAO","Albert","M","8","9/15/","263","3.46","73","7.5","100","5/9/","267","3.2","81","6.5","48","265.00","2","4","4.2","2","Yes","0.48","60","75.8","185.8","24","18","73","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530457766","ANDERSON","Laura","A","8","9/11/","239","3.31","77","4.7","51","5/13/","247","3.38","92","3.7","118","247.00","8","8","5.1","0","Yes","0.0","50","77.6","165.4","16","12","47","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2562741841","BROWN","Owen","Z","8","9/12/","226","3.45","37","5.9","41","5/13/","226","3.39","37","4.1","99","234.00","8","0","4.5","-8","No*","-1.78","14","46.8","190.2","15","7","55","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554808596","DAVIS","Troy","P","8","9/8/","219","3.45","18","7.3","31","5/6/","228","3.32","43","6.4","35","225.00","6","9","4.8","3","Yes*","0.62","62","48.9","138.3","15","7","38","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530813102","GARCIA","Diana","C","8","9/1/","242","3.41","84","6.1","47","5/14/","238","3.3","75","7.0","99","245.00","3","-4","4.6","-7","No*","-1.52","20","77.1","195.9","23","18","55","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2597013391","HU","Nicole","S","8","9/5/","232","3.46","57","8.4","80","5/13/","243","3.24","86","3.4","37","237.00","5","11","5.3","6","Yes*","1.13","73","55.0","111.8","20","11","38","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2549027097","JOHNSON","Ethan","S","8","9/7/","252","3.3","97","1.3","66","5/10/","249","3.45","94","2.7","49","255.00","3","-3","5.2","-6","No","-1.15","27","51.0","139.9","16","8","69","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2559423803","JONES","Justin","C","8","9/9/","231","3.42","53","8.7","51","5/20/","227","3.43","40","4.8","41","234.00","3","-4","4.3","-7","No","-1.63","17","48.3","183.6","19","9","70","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516052535","JONES","Liam","P","8","9/7/","219","3.23","18","6.6","66","5/13/","225","3.44","34","5.8","70","225.00","6","6","4.5","0","Yes*","0.0","50","70.7","137.1","25","18","75","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2524271459","LI","Alice","A","8","9/1/","232","3.4","57","8.3","85","5/17/","237","3.45","72","9.0","59","236.00","4","5","4.1","1","Yes*","0.24","55","77.0","171.9","21","16","35","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2541125867","LI","Oliver","P","8","9/6/","226","3.43","37","5.1","103","5/5/","228","3.21","43","6.6","37","231.00","5","2","4.8","-3","No*","-0.62","38","53.7","146.1","16","9","63","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2574103912","LIN","Nora","Y","8","9/13/","215","3.2","11","2.7","95","5/5/","213","3.39","8","3.6","120","218.00","3","-2","5.0","-5","No","-1.0","30","55.9","144.0","23","13","38","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2563015631","LIN","Selina","E","8","9/13/","229","3.4","47","7.9","42","5/2/","241","3.41","82","6.1","80","234.00","5","12","5.1","7","Yes*","1.37","77","60.3","152.0","25","15","39","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535796821","MILLER","Luna","H","8","9/15/","223","3.41","28","8.9","106","5/12/","232","3.31","57","7.2","82","226.00","3","9","5.1","6","Yes","1.18","74","78.4","118.6","21","16","48","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2599960756","PAN","Jade","L","8","9/2/","211","3.29","6","2.5","105","5/3/","210","3.2","5","1.8","83","214.00","3","-1","4.4","-4","No*","-0.91","32","56.3","170.4","25","14","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2531746728","SUN","Daniel","Y","8","9/13/","238","3.26","75","4.0","44","5/7/","236","3.28","69","5.2","91","242.00","4","-2","5.1","-6","No*","-1.18","26","74.0","108.3","16","12","63","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2521555280","TAYLOR","May","E","8","9/12/","227","3.48","40","6.2","103","5/8/","230","3.4","50","5.5","42","232.00","5","3","5.5","-2","No*","-0.36","43","70.4","123.2","15","11","67","","","","","","Low-G/Low-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535262608","THOMAS","Bill","X","8","","","","","","","5/11/","243","3.34","86","2.4","49","","","","","","","","","73.2","183.9","22","16","45","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2544008132","WALKER","Emily","C","8","9/13/","232","3.23","57","4.4","82","5/1/","241","3.39","82","4.0","80","237.00","5","9","5.3","4","Yes*","0.75","65","64.2","126.5","21","13","60","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2571762034","YOUNG","Karen","S","8","9/15/","217","3.24","14","4.6","78","5/10/","216","3.46","12","3.6","119","219.00","2","-1","4.8","-3","No*","-0.62","38","51.8","89.6","17","9","54","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2590812511","YU","Cathy","Z","8","9/15/","232","3.5","57","8.8","95","5/16/","231","3.42","53","7.4","57","239.00","7","-1","4.5","-8","No","-1.78","14","76.8","106.0","25","19","52","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530457766","ANDERSON","Laura","A","8","9/13/","231","3.42","58","4.1","104","5/11/","239","3.33","77","4.4","51","237.00","6","8","5.2","2","Yes*","0.38","58","65.4","122.1","19","12","50","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2562741841","BROWN","Owen","Z","8","9/6/","246","3.23","88","4.7","51","5/13/","255","3.37","96","1.3","111","250.00","4","9","4.7","5","Yes","1.06","71","65.8","106.7","23","15","43","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554808596","DAVIS","Troy","P","8","9/15/","214","3.31","18","5.6","48","5/14/","225","3.37","42","4.8","119","218.00","4","11","5.2","7","Yes*","1.35","77","67.1","181.2","15","10","43","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530813102","GARCIA","Diana","C","8","9/10/","246","3.48","88","2.6","61","5/17/","257","3.49","97","2.2","32","249.00","3","11","4.7","8","Yes","1.7","84","63.2","157.8","16","10","52","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2597013391","HU","Nicole","S","8","9/3/","218","3.46","25","6.8","43","5/9/","215","3.32","19","6.9","34","220.00","2","-3","5.1","-5","No","-0.98","30","75.2","124.7","25","19","46","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2549027097","JOHNSON","Ethan","S","8","9/1/","219","3.4","27","8.3","76","5/16/","216","3.47","21","7.6","88","222.00","3","-3","4.4","-6","No","-1.36","23","46.2","178.2","20","9","64","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2559423803","JONES","Justin","C","8","9/14/","223","3.31","37","8.3","63","5/2/","227","3.37","47","6.9","41","225.00","2","4","4.8","2","Yes","0.42","58","63.6","150.7","24","15","39","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516052535","JONES","Liam","P","8","","","","","","","5/16/","227","3.43","47","7.4","83","","","","","","","","","54.1","121.7","16","9","42","","","","","","","Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2524271459","LI","Alice","A","8","","","","","","","5/8/","212","3.29","14","2.5","94","","","","","","","","","68.5","83.4","15","10","46","","","","","","","Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2541125867","LI","Oliver","P","8","9/7/","211","3.42","13","3.8","89","5/20/","211","3.22","13","2.8","57","215.00","4","0","5.0","-4","No","-0.8","34","67.3","82.9","20","13","71","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2574103912","LIN","Nora","Y","8","9/3/","229","3.24","53","8.6","119","5/15/","228","3.48","50","4.1","48","231.00","2","-1","5.0","-3","No*","-0.6","38","51.4","89.3","21","11","74","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2563015631","LIN","Selina","E","8","9/7/","193","3.24","1","2.1","98","5/3/","199","3.23","3","2.5","35","197.00","4","6","4.0","2","Yes*","0.5","60","73.6","192.5","18","13","47","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535796821","MILLER","Luna","H","8","","","","","","","5/1/","232","3.25","61","5.5","106","","","","","","","","","58.2","119.0","22","13","75","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2599960756","PAN","Jade","L","8","9/7/","235","3.25","68","8.3","34","5/20/","246","3.2","88","2.9","64","242.00","7","11","4.7","4","Yes*","0.85","67","47.7","191.6","22","10","71","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2531746728","SUN","Daniel","Y","8","9/10/","195","3.2","1","1.5","78","5/1/","204","3.34","5","1.3","81","202.00","7","9","5.5","2","Yes*","0.36","57","47.9","112.6","15","7","56","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2521555280","TAYLOR","May","E","8","9/5/","220","3.36","30","8.0","91","5/7/","219","3.39","27","6.1","102","222.00","2","-1","5.5","-3","No*","-0.55","39","73.6","195.4","24","18","58","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535262608","THOMAS","Bill","X","8","9/4/","233","3.25","63","5.1","34","5/13/","231","3.23","58","4.8","35","236.00","3","-2","5.3","-5","No*","-0.94","31","59.2","101.0","19","11","71","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2544008132","WALKER","Emily","C","8","9/2/","245","3.23","87","3.6","68","5/9/","251","3.32","94","2.7","47","250.00","5","6","5.4","1","Yes","0.19","54","67.4","185.2","20","13","45","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2571762034","YOUNG","Karen","S","8","9/10/","240","3.45","79","6.5","117","5/4/","244","3.41","86","4.8","65","245.00","5","4","5.4","-1","No","-0.19","46","55.9","115.5","19","11","42","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2590812511","YU","Cathy","Z","8","9/7/","233","3.27","63","8.0","96","5/20/","238","3.48","75","5.0","85","238.00","5","5","5.3","0","Yes","0.0","50","51.8","118.6","17","9","61","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530457766","ANDERSON","Laura","A","8","9/4/","260","3.47","66","7.6","56","5/1/","256","3.3","55","8.8","82","263.00","3","-4","5.4","-7","No","-1.3","24","68.2","183.1","15","10","38","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2562741841","BROWN","Owen","Z","8","9/2/","237","3.49","13","3.4","102","5/4/","236","3.41","12","2.8","82","242.00","5","-1","4.1","-6","No*","-1.46","21","70.7","166.7","19","13","45","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554808596","DAVIS","Troy","P","8","9/2/","230","3.22","5","2.8","120","5/15/","227","3.46","4","1.3","89","234.00","4","-3","5.3","-7","No","-1.32","24","55.2","96.7","16","9","65","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530813102","GARCIA","Diana","C","8","9/13/","221","3.23","1","3.0","100","5/17/","220","3.47","1","2.2","34","227.00","6","-1","4.1","-7","No*","-1.71","16","51.5","136.8","15","8","55","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2597013391","HU","Nicole","S","8","9/5/","277","3.21","94","4.0","82","5/9/","293","3.47","99","1.6","115","285.00","8","16","4.8","8","Yes","1.67","83","61.6","176.6","20","12","35","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2549027097","JOHNSON","Ethan","S","8","9/13/","224","3.48","2","1.5","111","5/15/","222","3.31","2","2.5","103","227.00","3","-2","5.5","-5","No","-0.91","32","53.8","140.6","18","10","69","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2559423803","JONES","Justin","C","8","9/11/","262","3.23","70","4.1","35","5/7/","263","3.36","73","5.2","105","265.00","3","1","4.2","-2","No","-0.48","40","48.5","179.2","15","7","48","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516052535","JONES","Liam","P","8","9/9/","237","3.32","13","3.3","74","5/19/","247","3.24","32","9.0","48","242.00","5","10","5.2","5","Yes","0.96","69","71.4","115.1","22","16","63","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2524271459","LI","Alice","A","8","9/7/","270","3.49","86","4.9","98","5/10/","263","3.35","73","7.6","50","275.00","5","-7","4.0","-12","No","-3.0","1","73.3","116.9","17","12","60","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2541125867","LI","Oliver","P","8","9/5/","240","3.41","18","7.8","89","5/14/","246","3.36","30","4.8","61","245.00","5","6","5.2","1","Yes*","0.19","54","75.1","128.9","17","13","35","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2574103912","LIN","Nora","Y","8","9/7/","263","3.28","73","4.1","116","5/4/","277","3.44","94","4.1","57","269.00","6","14","5.2","8","Yes","1.54","81","73.5","135.8","23","17","50","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2563015631","LIN","Selina","E","8","9/11/","257","3.39","58","4.5","66","5/17/","262","3.3","70","5.3","69","260.00","3","5","5.5","2","Yes*","0.36","57","72.9","81.9","20","15","60","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535796821","MILLER","Luna","H","8","9/14/","231","3.49","6","4.4","58","5/6/","241","3.33","19","4.9","39","234.00","3","10","4.2","7","Yes*","1.67","83","58.0","158.5","21","12","38","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2599960756","PAN","Jade","L","8","9/11/","279","3.29","95","1.4","89","5/12/","286","3.46","98","1.8","64","281.00","2","7","4.8","5","Yes*","1.04","71","63.5","184.3","17","11","59","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2531746728","SUN","Daniel","Y","8","","","","","","","5/11/","263","3.42","73","7.5","99","","","","","","","","","61.3","113.6","18","11","70","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2521555280","TAYLOR","May","E","8","9/7/","264","3.45","75","6.6","116","5/10/","266","3.49","79","6.6","83","267.00","3","2","4.5","-1","No*","-0.22","46","52.2","89.6","23","12","73","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535262608","THOMAS","Bill","X","8","9/3/","288","3.39","99","2.6","41","5/17/","294","3.22","99","1.4","83","292.00","4","6","4.6","2","Yes","0.43","59","50.4","140.1","23","12","61","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2544008132","WALKER","Emily","C","8","9/12/","262","3.39","70","4.5","56","5/11/","261","3.27","68","6.7","65","268.00","6","-1","5.5","-7","No*","-1.27","25","71.3","171.4","25","18","50","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2571762034","YOUNG","Karen","S","8","9/3/","230","3.23","5","1.7","85","5/6/","238","3.41","14","3.4","37","233.00","3","8","4.4","5","Yes","1.14","73","68.2","119.6","15","10","73","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Middle","Quinn, David","G8Y","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2590812511","YU","Cathy","Z","8","9/10/","229","3.38","5","1.7","69","5/15/","243","3.45","23","4.2","101","235.00","6","14","4.7","8","Yes","1.7","84","79.6","143.2","24","19","56","","","","","","High-G/Low-A","High-G/Low-A","50","50"
