"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2561536717","TIAN","Audrey","E","K","9/8/","154","3.46","50","5.7","45","1/20/","152","3.32","43","4.7","118","160.00","6","-2","4.4","-8","No*","-1.82","14","78.1","168.6","16","12","55","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2550308572","WILLIAMS","Karen","L","K","9/3/","160","3.5","69","4.8","120","1/16/","174","3.5","95","2.8","43","168.00","8","14","4.2","6","Yes","1.43","79","64.3","161.9","15","10","71","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2536445607","WU","Claire","Y","K","9/14/","178","3.38","98","2.6","81","1/14/","186","3.34","99","2.0","114","183.00","5","8","4.1","3","Yes*","0.73","65","46.6","104.6","15","7","44","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2554988206","XIAO","Derek","Y","K","","","","","","","1/13/","154","3.24","50","6.1","59","","","","","","","","","66.4","198.4","19","13","45","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2566431351","XIE","Tina","W","K","9/11/","169","3.31","89","3.9","50","1/6/","168","3.23","88","2.5","82","175.00","6","-1","5.2","-7","No*","-1.35","23","55.6","96.3","19","11","49","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2564543049","ZHENG","Alan","F","K","9/5/","181","3.44","99","2.2","98","1/22/","184","3.26","99","1.1","91","190.00","9","3","4.5","-6","No","-1.33","23","54.8","138.3","17","9","73","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2565259205","ZHENG","Ryan","Z","K","9/2/","140","3.3","12","3.9","119","1/6/","139","3.27","11","2.9","95","147.00","7","-1","4.3","-8","No*","-1.86","13","52.5","175.1","19","10","56","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2567403166","ZHOU","Sam","Z","K","9/5/","150","3.49","37","8.9","113","1/23/","153","3.49","47","5.9","62","154.00","4","3","4.0","-1","No*","-0.25","45","56.9","108.3","25","14","35","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2530509175","BROWN","Thomas","P","K","9/15/","137","3.36","34","8.1","78","1/6/","135","3.44","27","7.5","48","140.00","3","-2","4.9","-5","No","-1.02","30","46.8","181.2","23","11","40","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2596911784","BROWN","Amy","S","K","9/13/","150","3.21","82","4.2","98","1/11/","148","3.37","76","5.3","98","156.00","6","-2","4.5","-8","No*","-1.78","14","47.8","169.1","23","11","69","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2590967191","CAO","Ethan","J","K","9/1/","153","3.52","88","2.3","37","1/25/","155","3.47","92","4.5","100","161.00","8","2","5.3","-6","No*","-1.13","27","57.9","89.7","16","9","38","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2574019136","DU","Andrew","N","K","9/1/","136","3.59","31","7.7","91","1/21/","148","3.27","76","8.3","72","141.00","5","12","4.6","7","Yes","1.52","80","66.0","94.7","20","13","43","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2560372847","HAN","Angela","C","K","9/5/","147","3.57","73","8.4","74","1/6/","142","3.22","54","5.7","72","152.00","5","-5","4.0","-10","No*","-2.5","1","70.8","97.8","20","14","63","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2526941092","HU","Karen","V","K","9/8/","142","3.35","54","6.3","50","1/15/","142","3.24","54","6.1","80","148.00","6","0","4.5","-6","No*","-1.33","23","58.6","134.9","20","12","64","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2598986321","JONES","Owen","E","K","","","","","","","1/6/","153","3.49","88","3.4","30","","","","","","","","","79.6","146.6","17","14","68","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2564266464","LIN","Kyle","W","K","9/7/","155","3.4","92","3.1","36","1/8/","158","3.55","96","2.0","117","161.00","6","3","5.3","-3","No*","-0.57","39","72.7","195.0","23","17","39","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2538408562","LU","Isabella","N","K","9/10/","149","3.37","79","5.5","32","1/16/","147","3.3","73","5.8","37","154.00","5","-2","5.1","-7","No","-1.37","23","54.0","154.2","16","9","40","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2520993268","ROBINSON","Hannah","B","K","","","","","","","1/22/","136","3.4","31","6.7","96","","","","","","","","","77.2","186.2","23","18","41","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2548349783","SU","Ryan","L","K","9/3/","143","3.29","58","6.9","109","1/23/","144","3.51","62","6.3","61","148.00","5","1","5.5","-4","No*","-0.73","35","63.9","159.4","24","15","45","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2526288475","TAYLOR","Cathy","Y","K","9/8/","119","3.45","1","2.9","79","1/19/","115","3.48","1","1.4","46","122.00","3","-4","4.0","-7","No","-1.75","15","62.1","173.0","23","14","43","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2543183955","THOMPSON","May","S","K","9/9/","143","3.33","58","8.4","84","1/23/","143","3.49","58","8.1","39","147.00","4","0","5.1","-4","No*","-0.78","34","47.7","85.9","22","10","48","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2566390708","WALKER","May","Z","K","9/8/","152","3.5","86","2.8","73","1/6/","161","3.43","98","2.8","30","159.00","7","9","4.7","2","Yes","0.43","59","50.0","142.4","25","12","51","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2569401199","WILSON","Eva","F","K","9/9/","131","3.59","16","4.8","33","1/12/","132","3.43","18","7.6","39","141.00","10","1","5.3","-9","No*","-1.7","16","55.7","90.2","15","8","71","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2524305904","XIE","Stephanie","Z","K","9/5/","148","3.28","76","8.4","87","1/10/","143","3.58","58","7.3","103","155.00","7","-5","4.2","-12","No","-2.86","1","49.0","92.3","15","7","57","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2571705170","XIE","Justin","T","K","9/14/","122","3.32","3","2.1","52","1/25/","126","3.21","7","3.2","69","125.00","3","4","5.4","1","Yes*","0.19","54","61.6","132.5","18","11","57","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2550477742","YANG","Ben","M","K","9/13/","133","3.41","21","6.7","78","1/12/","143","3.36","58","6.2","90","137.00","4","10","4.1","6","Yes","1.46","79","76.0","134.6","22","17","55","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2597477029","ZHANG","Derek","H","K","9/3/","155","3.23","92","2.0","114","1/18/","151","3.39","84","7.5","54","161.00","6","-4","4.4","-10","No","-2.27","5","47.4","154.9","16","8","63","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2532520277","ZHENG","Ivan","K","K","9/3/","148","3.34","76","7.6","60","1/16/","163","3.54","99","1.8","94","155.00","7","15","5.0","8","Yes","1.6","82","60.1","171.2","25","15","68","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2530509175","BROWN","Thomas","P","K","9/13/","154","3.2","50","5.4","112","1/6/","160","3.5","69","4.4","111","159.00","5","6","4.9","1","Yes","0.2","54","60.3","129.2","18","11","36","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2596911784","BROWN","Amy","S","K","9/8/","145","3.35","23","4.1","58","1/18/","148","3.22","31","8.6","40","150.00","5","3","4.3","-2","No*","-0.47","41","55.5","100.2","16","9","50","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2590967191","CAO","Ethan","J","K","9/1/","152","3.25","43","7.8","77","1/18/","150","3.24","37","5.4","36","157.00","5","-2","4.8","-7","No","-1.46","21","63.8","181.9","18","11","56","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2574019136","DU","Andrew","N","K","9/4/","136","3.41","7","2.3","85","1/23/","142","3.49","16","6.1","94","141.00","5","6","4.6","1","Yes*","0.22","54","54.6","137.5","18","10","45","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2560372847","HAN","Angela","C","K","9/11/","146","3.22","25","5.6","37","1/7/","155","3.31","53","5.0","107","148.00","2","9","5.1","7","Yes","1.37","77","75.1","173.3","24","18","42","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2526941092","HU","Karen","V","K","9/2/","136","3.57","7","2.1","96","1/9/","139","3.51","11","3.7","92","140.00","4","3","4.9","-1","No","-0.2","46","67.1","177.0","21","14","46","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2598986321","JONES","Owen","E","K","9/4/","153","3.25","47","4.4","68","1/9/","157","3.21","60","7.8","69","159.00","6","4","4.5","-2","No","-0.44","41","58.4","135.7","25","15","72","","","","","","Low-G/Low-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2564266464","LIN","Kyle","W","K","","","","","","","1/12/","151","3.54","40","6.7","69","","","","","","","","","62.5","187.8","15","9","57","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2538408562","LU","Isabella","N","K","9/4/","142","3.21","16","7.9","79","1/7/","145","3.54","23","5.6","118","147.00","5","3","5.1","-2","No*","-0.39","42","63.8","189.4","25","16","36","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2520993268","ROBINSON","Hannah","B","K","9/7/","135","3.31","6","4.7","37","1/24/","146","3.4","25","6.3","40","139.00","4","11","4.2","7","Yes*","1.67","83","72.7","173.7","21","15","47","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2548349783","SU","Ryan","L","K","9/7/","160","3.59","69","8.7","50","1/20/","158","3.33","63","5.5","117","165.00","5","-2","5.2","-7","No*","-1.35","23","54.1","141.1","20","11","64","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2526288475","TAYLOR","Cathy","Y","K","9/1/","141","3.47","14","3.5","107","1/20/","148","3.54","31","5.8","69","150.00","9","7","4.9","-2","No","-0.41","42","70.7","122.6","16","11","61","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2543183955","THOMPSON","May","S","K","9/3/","158","3.56","63","8.4","110","1/26/","158","3.44","63","4.8","34","164.00","6","0","5.2","-6","No","-1.15","27","61.3","97.7","15","9","48","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2566390708","WALKER","May","Z","K","9/13/","144","3.51","20","4.4","78","1/9/","136","3.59","7","2.3","113","146.00","2","-8","4.8","-10","No*","-2.08","8","67.8","107.9","18","12","67","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2569401199","WILSON","Eva","F","K","","","","","","","1/18/","164","3.45","80","7.1","54","","","","","","","","","50.5","120.5","22","11","68","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2524305904","XIE","Stephanie","Z","K","9/11/","152","3.37","43","5.5","89","1/25/","150","3.47","37","8.7","55","159.00","7","-2","5.4","-9","No*","-1.67","17","58.6","130.2","25","15","65","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2571705170","XIE","Justin","T","K","9/4/","134","3.57","5","1.5","94","1/11/","139","3.32","11","4.0","66","140.00","6","5","4.5","-1","No*","-0.22","46","73.1","109.9","17","12","39","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2550477742","YANG","Ben","M","K","9/12/","154","3.32","50","7.4","53","1/19/","156","3.57","57","6.7","41","158.00","4","2","4.4","-2","No*","-0.45","41","68.5","111.8","17","12","51","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2597477029","ZHANG","Derek","H","K","9/7/","159","3.35","66","8.1","47","1/18/","172","3.54","93","3.5","62","164.00","5","13","5.2","8","Yes","1.54","81","70.4","190.7","25","18","38","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2532520277","ZHENG","Ivan","K","K","9/13/","159","3.31","66","4.7","105","1/12/","156","3.48","57","4.0","60","164.00","5","-3","4.3","-8","No","-1.86","13","52.7","150.0","24","13","48","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2564830300","ALLEN","Wendy","S","K","9/2/","141","3.56","50","8.3","95","1/11/","142","3.6","54","5.8","46","143.00","2","1","4.2","-1","No","-0.24","45","71.2","85.1","24","17","50","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2567061186","CAO","Henry","X","K","9/10/","149","3.53","79","7.9","111","1/19/","162","3.36","98","2.3","114","154.00","5","13","4.6","8","Yes*","1.74","85","70.6","110.5","24","17","42","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2553622663","FENG","Ethan","M","K","9/6/","142","3.42","54","4.9","101","1/20/","155","3.46","92","4.1","119","148.00","6","13","4.0","7","Yes","1.75","85","70.9","196.0","25","18","64","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2574893936","HALL","Claire","J","K","","","","","","","1/7/","149","3.32","79","7.0","101","","","","","","","","","59.7","138.5","25","15","47","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2516895666","HU","Nicole","C","K","9/11/","153","3.28","88","3.5","34","1/10/","157","3.27","95","1.5","31","156.00","3","4","5.1","1","Yes*","0.2","54","45.0","144.5","22","10","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2542255732","JACKSON","Helen","R","K","9/10/","139","3.43","42","5.3","98","1/28/","134","3.24","24","5.7","53","145.00","6","-5","4.8","-11","No*","-2.29","4","68.3","138.9","18","12","55","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2575884623","LEE","Kevin","K","K","","","","","","","1/24/","141","3.44","50","6.5","64","","","","","","","","","54.4","116.1","18","10","40","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2517195288","LEWIS","Leo","K","K","9/4/","155","3.52","92","2.6","57","1/26/","151","3.3","84","7.6","91","160.00","5","-4","5.2","-9","No*","-1.73","15","53.3","169.6","23","12","56","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2532269779","LEWIS","Ivy","K","K","9/11/","132","3.42","18","5.1","91","1/27/","136","3.49","31","5.3","35","134.00","2","4","5.3","2","Yes","0.38","58","49.0","113.1","22","11","66","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2552352128","MARTINEZ","Calvin","Z","K","9/1/","140","3.24","46","8.5","118","1/20/","149","3.31","79","5.9","77","143.00","3","9","4.5","6","Yes","1.33","77","56.7","162.6","24","14","58","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2583871890","MOORE","Luna","J","K","9/13/","142","3.36","54","4.5","81","1/14/","150","3.56","82","7.4","59","149.00","7","8","4.2","1","Yes*","0.24","55","69.9","95.0","24","17","67","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2570939053","PENG","Frank","J","K","9/13/","129","3.25","12","3.5","102","1/9/","142","3.38","54","6.1","34","136.00","7","13","4.8","6","Yes*","1.25","75","51.4","193.8","18","9","42","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2547080140","TANG","Oliver","C","K","","","","","","","1/16/","135","3.28","27","4.9","44","","","","","","","","","78.9","115.2","19","15","44","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2589133014","TANG","Mia","K","K","9/12/","141","3.31","50","6.6","34","1/8/","150","3.34","82","7.4","61","145.00","4","9","5.2","5","Yes*","0.96","69","55.2","157.4","17","9","70","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KP","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2547437115","TAYLOR","Grace","V","K","9/12/","134","3.54","24","6.0","50","1/12/","138","3.26","38","4.1","88","138.00","4","4","5.5","0","Yes","0.0","50","71.5","183.3","20","14","58","","","","","","High-G/Low-A","High-G/Low-A","50","50"
